order_item_id,order_id,product_id,quantity,unit_price
3281,1094,15,1,343.88
3282,1095,55,1,200.91
3283,1095,46,1,87.32
3284,1095,10,1,290.79
3285,1096,48,1,146.2
3286,1096,100,2,315.24
3287,1096,16,1,403.5
3288,1097,89,1,331.13
3289,1097,92,2,230.43
3290,1097,28,2,271.99
3291,1098,42,1,35.0
3292,1098,72,1,441.3
3293,1098,50,2,375.25
3294,1098,78,1,469.92
3295,1098,68,1,157.59
3296,1099,72,2,441.3
3297,1100,86,1,309.68
3298,1100,74,3,394.75
3299,1100,54,3,467.68
3300,1100,97,2,475.27
3301,1100,41,2,214.67
3302,1101,26,1,486.08
3303,1101,64,2,415.53
3304,1102,36,2,15.41
3305,1103,16,2,403.5
3306,1104,77,2,483.61
3307,1104,76,2,115.35
3308,1105,74,1,394.75
3309,1105,37,1,355.38
3310,1106,1,2,17.38
3311,1106,37,1,355.38
3312,1106,52,1,339.23
3313,1106,69,3,449.97
3314,1106,6,2,173.42
3315,1107,9,2,44.01
3316,1108,54,3,467.68
3317,1109,36,2,15.41
3318,1109,97,2,475.27
3319,1109,52,1,339.23
3320,1110,100,2,315.24
3321,1110,64,3,415.53
3322,1110,7,2,50.91
3323,1110,39,3,363.06
3324,1110,59,2,307.78
3325,1111,48,3,146.2
3326,1112,4,1,359.43
3327,1113,2,1,339.97
3328,1114,42,3,35.0
3329,1115,29,1,246.86
3330,1115,12,1,229.44
3331,1115,93,2,249.72
3332,1115,69,1,449.97
3333,1116,34,1,357.91
3334,1117,7,2,50.91
3335,1118,34,2,357.91
3336,1119,49,2,81.62
3337,1119,90,1,51.23
3338,1119,18,3,75.72
3339,1119,59,1,307.78
3340,1119,17,2,110.25
3341,1120,97,3,475.27
3342,1120,53,3,291.56
3343,1121,86,1,309.68
3344,1121,67,3,418.12
3345,1121,31,3,367.29
3346,1121,62,3,360.22
3347,1122,36,2,15.41
3348,1122,99,3,227.78
3349,1122,62,1,360.22
3350,1122,12,2,229.44
3351,1123,92,1,230.43
3352,1123,46,3,87.32
3353,1123,32,3,68.55
3354,1124,89,1,331.13
3355,1124,10,2,290.79
3356,1125,28,1,271.99
3357,1126,60,2,466.22
3358,1126,25,2,60.22
3359,1127,44,1,234.0
3360,1128,98,3,416.13
3361,1128,66,2,60.38
3362,1128,98,2,416.13
3363,1128,91,2,404.25
3364,1128,84,1,335.11
3365,1129,14,1,269.4
3366,1129,29,2,246.86
3367,1129,50,2,375.25
3368,1129,80,3,221.01
3369,1129,26,2,486.08
3370,1130,9,2,44.01
3371,1130,55,1,200.91
3372,1131,74,3,394.75
3373,1131,14,1,269.4
3374,1131,60,1,466.22
3375,1132,31,1,367.29
3376,1133,24,2,342.45
3377,1133,4,2,359.43
3378,1133,85,3,99.96
3379,1133,58,2,440.24
3380,1134,16,3,403.5
3381,1134,11,2,492.68
3382,1134,56,1,9.61
3383,1135,51,3,33.16
3384,1135,56,3,9.61
3385,1136,7,2,50.91
3386,1136,35,2,450.31
3387,1136,13,1,336.74
3388,1137,94,2,390.32
3389,1137,25,2,60.22
3390,1137,25,2,60.22
3391,1137,23,3,485.68
3392,1138,68,3,157.59
3393,1138,64,3,415.53
3394,1138,56,1,9.61
3395,1139,83,1,333.38
3396,1140,29,1,246.86
3397,1141,5,3,405.67
3398,1142,31,1,367.29
3399,1142,69,1,449.97
3400,1142,36,1,15.41
3401,1143,90,3,51.23
3402,1143,52,2,339.23
3403,1143,51,1,33.16
3404,1143,29,3,246.86
3405,1143,89,2,331.13
3406,1144,27,1,421.63
3407,1144,27,2,421.63
3408,1144,82,2,185.29
3409,1144,91,3,404.25
3410,1145,94,1,390.32
3411,1145,13,1,336.74
3412,1145,65,3,84.98
3413,1146,62,3,360.22
3414,1146,40,3,404.71
3415,1146,31,1,367.29
3416,1146,41,3,214.67
3417,1146,9,1,44.01
3418,1147,43,2,99.84
3419,1147,19,1,374.77
3420,1148,55,2,200.91
3421,1148,3,1,19.75
3422,1148,34,1,357.91
3423,1148,22,3,300.22
3424,1149,77,2,483.61
3425,1150,75,1,115.1
3426,1150,63,1,129.31
3427,1150,61,1,445.41
3428,1150,6,1,173.42
3429,1151,88,2,235.17
3430,1151,30,3,123.53
3431,1151,65,1,84.98
3432,1151,97,1,475.27
3433,1151,100,1,315.24
3434,1152,39,3,363.06
3435,1153,58,2,440.24
3436,1153,95,2,29.86
3437,1153,70,2,391.16
3438,1154,33,2,482.36
3439,1154,59,1,307.78
3440,1154,46,2,87.32
3441,1154,91,2,404.25
3442,1155,100,3,315.24
3443,1155,77,2,483.61
3444,1155,15,2,343.88
3445,1155,88,3,235.17
3446,1155,94,3,390.32
3447,1156,19,2,374.77
3448,1157,85,1,99.96
3449,1157,46,2,87.32
3450,1158,32,3,68.55
3451,1159,47,1,86.5
3452,1159,96,1,401.7
3453,1159,25,2,60.22
3454,1159,82,1,185.29
3455,1160,81,3,131.09
3456,1160,70,2,391.16
3457,1160,68,1,157.59
3458,1161,87,2,147.02
3459,1161,43,2,99.84
3460,1161,76,2,115.35
3461,1162,40,1,404.71
3462,1162,6,3,173.42
3463,1162,67,3,418.12
3464,1163,79,1,23.94
3465,1163,56,2,9.61
3466,1163,73,2,402.11
3467,1164,15,1,343.88
3468,1164,64,3,415.53
3469,1164,19,2,374.77
3470,1165,67,2,418.12
3471,1165,80,3,221.01
3472,1166,39,2,363.06
3473,1166,37,1,355.38
3474,1167,2,2,339.97
3475,1167,6,1,173.42
3476,1167,37,3,355.38
3477,1168,7,2,50.91
3478,1169,1,2,17.38
3479,1169,46,3,87.32
3480,1169,1,1,17.38
3481,1170,18,2,75.72
3482,1170,37,3,355.38
3483,1170,86,3,309.68
3484,1171,12,3,229.44
3485,1171,35,1,450.31
3486,1172,56,3,9.61
3487,1172,11,2,492.68
3488,1173,5,2,405.67
3489,1173,46,1,87.32
3490,1174,55,2,200.91
3491,1174,13,2,336.74
3492,1174,39,3,363.06
3493,1174,40,1,404.71
3494,1175,56,3,9.61
3495,1175,42,3,35.0
3496,1175,18,3,75.72
3497,1175,99,1,227.78
3498,1175,33,1,482.36
3499,1176,71,1,463.25
3500,1176,39,2,363.06
3501,1176,11,2,492.68
3502,1176,73,3,402.11
3503,1177,70,1,391.16
3504,1177,49,2,81.62
3505,1177,13,1,336.74
3506,1177,68,2,157.59
3507,1178,65,3,84.98
3508,1178,92,2,230.43
3509,1178,60,2,466.22
3510,1179,60,2,466.22
3511,1179,53,2,291.56
3512,1179,4,3,359.43
3513,1179,4,2,359.43
3514,1180,97,1,475.27
3515,1181,39,1,363.06
3516,1181,75,3,115.1
3517,1181,48,1,146.2
3518,1181,80,3,221.01
3519,1181,73,2,402.11
3520,1182,97,2,475.27
3521,1183,52,3,339.23
3522,1183,1,2,17.38
3523,1184,59,1,307.78
3524,1184,11,1,492.68
3525,1184,35,3,450.31
3526,1184,14,2,269.4
3527,1184,77,1,483.61
3528,1185,73,2,402.11
3529,1185,89,2,331.13
3530,1185,8,1,404.53
3531,1186,87,3,147.02
3532,1186,95,3,29.86
3533,1186,7,3,50.91
3534,1186,27,3,421.63
3535,1186,19,3,374.77
3536,1187,18,1,75.72
3537,1187,87,3,147.02
3538,1187,20,2,498.68
3539,1187,81,2,131.09
3540,1188,63,3,129.31
3541,1189,15,1,343.88
3542,1189,1,1,17.38
3543,1190,16,3,403.5
3544,1190,13,1,336.74
3545,1190,27,1,421.63
3546,1190,61,1,445.41
3547,1190,65,2,84.98
3548,1191,8,1,404.53
3549,1191,39,2,363.06
3550,1191,62,1,360.22
3551,1191,31,3,367.29
3552,1192,79,3,23.94
3553,1192,57,3,271.13
3554,1192,79,1,23.94
3555,1193,19,3,374.77
3556,1193,3,1,19.75
3557,1193,19,3,374.77
3558,1193,85,1,99.96
3559,1194,66,3,60.38
3560,1194,90,3,51.23
3561,1195,61,2,445.41
3562,1195,38,2,40.07
3563,1196,76,2,115.35
3564,1197,86,2,309.68
3565,1197,51,2,33.16
3566,1197,90,1,51.23
3567,1198,54,2,467.68
3568,1198,19,1,374.77
3569,1198,37,2,355.38
3570,1198,16,3,403.5
3571,1199,2,3,339.97
3572,1199,39,1,363.06
3573,1199,83,3,333.38
3574,1199,85,3,99.96
3575,1200,6,2,173.42
3576,1200,18,2,75.72
3577,1200,93,2,249.72
3578,1200,36,1,15.41
